timestamp,raw_gaze_position_x,raw_gaze_position_y,calibrated_gaze_position_x,calibrated_gaze_position_y,filtered_gaze_position_x,filtered_gaze_position_y,left_eye_openness,right_eye_openness,tracking_status,status,event,trigger
1767107509283414600,2.3767311573028564,-12.902063369750977,2271.8603897094727,1110.891934633255,2273.2371139526367,1062.5684309005737,216.5,132.5,1,1,0,0
1767107509347918700,1.8964786529541016,-12.995530128479004,2450.244884490967,1052.1378779411316,2340.1840209960938,1062.5684309005737,189.5,143.0,1,1,0,0
1767107509411560600,2.2135555744171143,-11.969708442687988,2297.194004058838,1197.3515260219574,2297.194004058838,1062.5684309005737,215.5,123.0,1,1,0,0
1767107509476584500,2.1462419033050537,-12.567597389221191,2444.0980339050293,1105.2625143527985,2297.194004058838,1062.5684309005737,214.5,127.5,1,1,0,0
1767107509557387000,2.2825706005096436,-12.639395713806152,2230.2845191955566,1177.8306663036346,2297.194004058838,1062.5684309005737,201.5,115.5,1,1,0,0
1767107509618048300,1.8395557403564453,-12.93420696258545,2547.659454345703,1073.8635778427124,2297.194004058838,1073.8635778427124,186.5,151.0,1,1,0,0
1767107509682237100,1.9667805433273315,-13.078603744506836,2526.5782356262207,1080.241141319275,2297.194004058838,1073.8635778427124,187.0,137.0,1,1,0,0
1767107509746996200,2.033731460571289,-12.614334106445312,2424.46683883667,1125.8165609836578,2297.194004058838,1073.8635778427124,194.5,152.5,1,1,0,0
1767107509813389700,1.731705904006958,-12.63245677947998,2385.4930114746094,1050.4313814640045,2385.4930114746094,1073.8635778427124,202.5,121.0,1,1,0,0
1767107509890899300,2.153724431991577,-12.535571098327637,2270.7512855529785,1116.5793871879578,2297.194004058838,1073.8635778427124,182.0,146.5,1,1,0,0
1767107509954529800,2.1496055126190186,-12.934163093566895,2276.890926361084,1099.1735672950745,2297.194004058838,1073.8635778427124,199.5,131.5,1,1,0,0
1767107510019658400,1.9890137910842896,-12.81829833984375,2201.1338424682617,1146.708083152771,2297.194004058838,1073.8635778427124,207.0,137.5,1,1,0,0
1767107510083636000,1.9658901691436768,-12.979998588562012,2261.5662002563477,1096.1396670341492,2276.890926361084,1096.1396670341492,185.5,121.0,1,1,0,0
1767107510148374500,2.01111102104187,-13.191622734069824,1823.466968536377,1120.5732822418213,2276.890926361084,1096.1396670341492,208.5,121.0,1,1,0,0
1767107510227525400,2.285275459289551,-13.439980506896973,1741.0737991333008,1172.476054430008,2261.5662002563477,1096.1396670341492,206.0,133.0,1,1,0,0
1767107510291684100,1.6363030672073364,-12.675225257873535,2436.6493034362793,1084.1212892532349,2276.890926361084,1096.1396670341492,193.0,143.5,1,1,0,0
1767107510355360400,1.7616581916809082,-12.700949668884277,2628.4297370910645,1067.4569499492645,2276.890926361084,1096.1396670341492,191.0,120.5,1,1,0,0
1767107510418580700,2.038656711578369,-12.821272850036621,2356.8109703063965,1068.7285423278809,2276.890926361084,1096.1396670341492,189.5,153.5,1,1,0,0
1767107510483109100,1.9595528841018677,-12.972444534301758,2449.995803833008,1047.3679339885712,2356.8109703063965,1084.1212892532349,183.5,140.0,1,1,0,0
1767107510561274900,1.7419558763504028,-12.941756248474121,2430.156726837158,914.4612801074982,2356.8109703063965,1068.7285423278809,205.0,142.5,1,1,0,0
1767107510627001700,2.1867806911468506,-12.845073699951172,2286.3401985168457,1032.1618366241455,2286.3401985168457,1068.7285423278809,186.5,121.0,1,1,0,0
1767107510693226600,1.8211380243301392,-12.84041690826416,2195.7814407348633,977.4430990219116,2356.8109703063965,1047.3679339885712,200.0,114.5,1,1,0,0
1767107510757840700,1.6232374906539917,-12.348404884338379,2151.7951011657715,1087.1379053592682,2286.3401985168457,1068.7285423278809,181.0,150.5,1,1,0,0
1767107510819413800,1.1303590536117554,-12.83916187286377,1505.8570289611816,1244.4099068641663,2286.3401985168457,1068.7285423278809,167.0,107.0,1,1,0,0
1767107510884702800,0.9638287425041199,-12.55220890045166,1760.0585174560547,1141.2236952781677,2195.7814407348633,1068.7285423278809,175.0,105.5,1,1,0,0
1767107510965225500,0.9721550941467285,-12.482558250427246,1781.6940307617188,1181.230720281601,2151.7951011657715,1087.1379053592682,192.0,132.5,1,1,0,0
1767107511028724100,1.5990420579910278,-12.961440086364746,1957.6481437683105,1143.14976811409,1957.6481437683105,1141.2236952781677,191.0,112.0,1,1,0,0
1767107511091588500,1.430428147315979,-11.969878196716309,2156.7919921875,1146.3652002811432,2156.7919921875,1141.2236952781677,203.0,107.0,1,1,0,0
1767107511159541400,1.6708558797836304,-13.078980445861816,1449.8904418945312,1268.552395105362,1957.6481437683105,1143.14976811409,151.0,96.0,1,1,0,0
1767107511221317500,1.2534853219985962,-12.769989967346191,1649.3899726867676,1175.3522729873657,1957.6481437683105,1143.14976811409,189.0,78.0,1,1,0,0
1767107511300459500,1.4418309926986694,-13.009869575500488,1628.7332725524902,1212.1813309192657,1957.6481437683105,1146.3652002811432,195.5,111.5,1,1,0,0
1767107511366181800,0.2735636234283447,-12.284293174743652,1336.8507385253906,1263.19469332695,1649.3899726867676,1175.3522729873657,201.5,97.0,1,1,0,0
1767107511428446100,0.6908761262893677,-11.978431701660156,1514.2315292358398,1266.0904169082642,1649.3899726867676,1175.3522729873657,201.0,79.5,1,1,0,0
1767107511491606800,1.4865531921386719,-12.444503784179688,1742.1329498291016,1261.5923845767975,1742.1329498291016,1212.1813309192657,179.5,111.5,1,1,0,0
1767107511556081700,1.445218563079834,-11.367341041564941,1770.6158638000488,1315.4800343513489,1649.3899726867676,1261.5923845767975,182.5,107.0,1,1,0,0
1767107511636456600,1.698212742805481,-12.623000144958496,1818.2216835021973,1253.5791993141174,1742.1329498291016,1253.5791993141174,191.0,103.0,1,1,0,0
1767107511698896400,1.564895510673523,-12.541119575500488,1862.2529983520508,1227.3498666286469,1742.1329498291016,1227.3498666286469,180.0,115.5,1,1,0,0
1767107511763598700,1.532492756843567,-12.959887504577637,1638.0280494689941,1233.7366032600403,1649.3899726867676,1253.5791993141174,155.5,128.0,1,1,0,0
1767107511829516700,1.624545693397522,-13.181342124938965,1602.2780227661133,1227.7735698223114,1742.1329498291016,1233.7366032600403,161.5,126.0,1,1,0,0
1767107511895121400,2.2753121852874756,-13.183598518371582,1784.8615264892578,1271.4953362941742,1742.1329498291016,1233.7366032600403,177.0,147.0,1,1,0,0
1767107511971031900,2.1515512466430664,-12.813342094421387,1933.7994003295898,1291.883783340454,1742.1329498291016,1253.5791993141174,175.5,118.0,1,1,0,0
1767107512038030800,2.120525360107422,-12.319724082946777,2030.4615783691406,1286.5677952766418,1742.1329498291016,1253.5791993141174,199.5,140.5,1,1,0,0
1767107512102141900,1.6853739023208618,-12.586434364318848,1640.694637298584,1347.4915444850922,1742.1329498291016,1271.4953362941742,183.5,148.0,1,1,0,0
1767107512164095700,2.000943660736084,-12.952638626098633,1598.2939338684082,1355.659031867981,1742.1329498291016,1286.5677952766418,195.0,141.5,1,1,0,0
1767107512227871200,1.5206390619277954,-12.167023658752441,1519.0442276000977,1476.2428557872772,1742.1329498291016,1286.5677952766418,196.5,146.0,1,1,0,0
1767107512307098700,1.6224050521850586,-12.611739158630371,1483.279094696045,1442.2482061386108,1640.694637298584,1347.4915444850922,212.0,126.0,1,1,0,0
1767107512369600600,1.738338828086853,-11.046245574951172,1608.7360954284668,1471.2738060951233,1608.7360954284668,1355.659031867981,185.0,137.0,1,1,0,0
1767107512435183800,2.1297237873077393,-12.397456169128418,1619.8662757873535,1406.5891599655151,1619.8662757873535,1406.5891599655151,205.0,136.0,1,1,0,0
1767107512498818200,-0.4360399842262268,-12.35031795501709,941.3537406921387,1320.6579422950745,1608.7360954284668,1347.4915444850922,195.5,101.5,1,1,0,0
1767107512565146400,-0.49657636880874634,-12.57651424407959,935.2838802337646,1340.2110528945923,1608.7360954284668,1355.659031867981,158.0,107.5,1,1,0,0
1767107512642377400,-0.702186107635498,-13.174872398376465,866.248025894165,1264.7745037078857,1608.7360954284668,1347.4915444850922,135.0,94.5,1,1,0,0
1767107512705490000,-0.8337411880493164,-12.908448219299316,826.2883472442627,1349.991180896759,941.3537406921387,1347.4915444850922,184.0,98.5,1,1,0,0
1767107512771436900,-1.0462931394577026,-12.66005802154541,755.5338191986084,1341.1475837230682,935.2838802337646,1347.4915444850922,191.0,80.5,1,1,0,0
1767107512835203300,-1.4252111911773682,-12.640463829040527,684.3194532394409,1308.9065515995026,866.248025894165,1347.4915444850922,196.5,84.5,1,1,0,0
1767107512897344600,-1.3556803464889526,-13.191009521484375,682.2978830337524,1282.9129207134247,826.2883472442627,1347.4915444850922,227.0,95.0,1,1,0,0
1767107512963594900,-1.4026634693145752,-13.292885780334473,763.9411067962646,1228.6238729953766,763.9411067962646,1341.1475837230682,198.0,84.0,1,1,0,0
1767107513043130800,-1.4591797590255737,-13.330578804016113,740.4054737091064,1239.4074475765228,763.9411067962646,1308.9065515995026,221.0,81.5,1,1,0,0
1767107513107508100,-1.4589595794677734,-12.999146461486816,740.0713348388672,1232.0333898067474,763.9411067962646,1282.9129207134247,224.0,81.0,1,1,0,0
1767107513171880500,-1.7514876127243042,-12.90680980682373,594.4483709335327,1234.5017409324646,763.9411067962646,1239.4074475765228,213.5,86.5,1,1,0,0
1767107513238974200,-1.6164195537567139,-13.18911075592041,691.8517398834229,1218.0300378799438,740.4054737091064,1239.4074475765228,203.5,78.0,1,1,0,0
1767107513299435300,-0.9355035424232483,-12.95121955871582,884.2003726959229,1279.9069261550903,763.9411067962646,1279.9069261550903,197.0,93.0,1,1,0,0
1767107513378078400,-0.28628653287887573,-13.54356861114502,996.8939208984375,1261.2766349315643,763.9411067962646,1239.4074475765228,205.0,99.5,1,1,0,0
1767107513444438100,0.686352014541626,-13.456597328186035,1154.6104717254639,1273.7865006923676,763.9411067962646,1261.2766349315643,198.5,83.5,1,1,0,0
1767107513506795500,-0.33288466930389404,-13.476353645324707,1001.32493019104,1228.7252604961395,884.2003726959229,1261.2766349315643,166.0,88.0,1,1,0,0
1767107513569565300,0.16928480565547943,-13.688002586364746,1076.769676208496,1257.0578527450562,996.8939208984375,1257.0578527450562,190.5,74.5,1,1,0,0
1767107513634754700,0.4188461899757385,-13.396073341369629,1123.666877746582,1339.0219223499298,1001.32493019104,1261.2766349315643,208.0,79.5,1,1,0,0
1767107513715360900,1.0192252397537231,-13.249279975891113,1226.1871719360352,1384.7886264324188,1001.32493019104,1261.2766349315643,192.5,90.5,1,1,0,0
1767107513778946800,0.30501478910446167,-13.33858585357666,1084.5620727539062,1342.2066485881805,1076.769676208496,1261.2766349315643,188.5,92.0,1,1,0,0
1767107513842144700,-0.546349823474884,-13.497965812683105,929.77294921875,1244.828975200653,1001.32493019104,1261.2766349315643,175.5,80.5,1,1,0,0
1767107513907691200,0.8255585432052612,-13.42695426940918,1159.2031002044678,1324.7125732898712,1076.769676208496,1261.2766349315643,184.5,80.5,1,1,0,0
1767107513971931900,0.1746256798505783,-12.762537956237793,1072.0870113372803,1420.7437241077423,1076.769676208496,1261.2766349315643,179.5,99.5,1,1,0,0
1767107514051631600,0.09984664618968964,-13.147068977355957,1051.9652080535889,1362.1402037143707,1051.9652080535889,1261.2766349315643,186.5,104.5,1,1,0,0
1767107514115584900,-0.40912938117980957,-12.837668418884277,1005.7688999176025,1376.0859096050262,1072.0870113372803,1324.7125732898712,188.0,111.5,1,1,0,0
1767107514182716800,0.3471047282218933,-12.825797080993652,1102.7816104888916,1414.3430829048157,1076.769676208496,1362.1402037143707,193.5,99.0,1,1,0,0
1767107514243503200,-0.3937932848930359,-12.444254875183105,1002.4668216705322,1433.0192399024963,1051.9652080535889,1362.1402037143707,182.0,101.0,1,1,0,0
1767107514306955500,-0.5261365175247192,-12.625720024108887,978.6674308776855,1377.4793601036072,1051.9652080535889,1376.0859096050262,194.5,116.0,1,1,0,0
1767107514390015800,0.5576220750808716,-12.960129737854004,1124.4494819641113,1406.7232811450958,1076.769676208496,1377.4793601036072,191.0,84.0,1,1,0,0
1767107514450069300,0.7996817827224731,-12.975272178649902,1178.6309623718262,1402.0251774787903,1051.9652080535889,1377.4793601036072,191.0,94.0,1,1,0,0
1767107514514183500,0.5016587376594543,-12.497172355651855,1146.3775062561035,1482.005045413971,1076.769676208496,1377.4793601036072,186.5,92.5,1,1,0,0
1767107514577429200,1.234429955482483,-12.780914306640625,1296.269817352295,1388.536777496338,1124.4494819641113,1388.536777496338,207.0,102.5,1,1,0,0
1767107514643655000,1.548379898071289,-13.188614845275879,1386.4113521575928,1333.4831714630127,1146.3775062561035,1377.4793601036072,195.0,88.5,1,1,0,0
1767107514725506900,2.0265862941741943,-13.872848510742188,1716.1913108825684,1207.9418849945068,1146.3775062561035,1377.4793601036072,204.5,91.0,1,1,0,0
1767107514787499300,1.9850953817367554,-13.347413063049316,1868.0374717712402,1300.1875162124634,1296.269817352295,1377.4793601036072,222.0,90.0,1,1,0,0
1767107514851291000,1.863003134727478,-12.76482105255127,1968.548641204834,1362.1212780475616,1386.4113521575928,1362.1212780475616,220.5,113.0,1,1,0,0
1767107514915338300,1.1930866241455078,-12.322102546691895,2390.7848167419434,1164.3514394760132,1716.1913108825684,1362.1212780475616,225.0,102.0,1,1,0,0
1767107514979006700,1.4921375513076782,-12.026274681091309,2018.701229095459,1272.2210776805878,1868.0374717712402,1362.1212780475616,231.5,128.0,1,1,0,0
1767107515045806900,1.4777621030807495,-11.182745933532715,2166.269931793213,1176.7461097240448,1968.548641204834,1362.1212780475616,214.5,130.5,1,1,0,0
1767107515124127400,1.2755743265151978,-10.930511474609375,2503.3840370178223,1059.9966645240784,2018.701229095459,1272.2210776805878,214.5,121.5,1,1,0,0
1767107515187325100,0.2742236852645874,-13.184072494506836,1165.0382995605469,1349.1598999500275,1868.0374717712402,1349.1598999500275,147.0,89.5,1,1,0,0
1767107515250981500,0.21095208823680878,-13.562422752380371,1148.1781482696533,1282.587708234787,1968.548641204834,1282.587708234787,147.5,84.0,1,1,0,0
1767107515316910500,-0.47202181816101074,-12.838446617126465,865.8593845367432,1415.6530094146729,1868.0374717712402,1282.587708234787,151.0,68.0,1,1,0,0
1767107515380228900,0.3272532820701599,-13.38364315032959,1137.3827075958252,1337.6492321491241,1165.0382995605469,1337.6492321491241,166.5,79.0,1,1,0,0
1767107515459248000,0.15465609729290009,-13.157492637634277,1182.5862979888916,1355.625911951065,1182.5862979888916,1337.6492321491241,174.0,71.0,1,1,0,0
1767107515525262800,0.7794633507728577,-13.108145713806152,1346.6410160064697,1398.6809349060059,1346.6410160064697,1337.6492321491241,175.0,87.0,1,1,0,0
1767107515586589200,1.2006105184555054,-13.446131706237793,1429.5677947998047,1289.923142194748,1182.5862979888916,1337.6492321491241,192.5,83.0,1,1,0,0
1767107515649634500,0.5936338305473328,-13.685942649841309,1223.2151985168457,1261.0394847393036,1223.2151985168457,1337.6492321491241,162.5,72.5,1,1,0,0
1767107515714517200,1.1176022291183472,-13.606717109680176,1383.826904296875,1277.480674982071,1346.6410160064697,1337.6492321491241,181.0,91.0,1,1,0,0
1767107515796193700,0.7739273905754089,-13.637139320373535,1249.3692684173584,1277.0980095863342,1249.3692684173584,1289.923142194748,178.5,73.5,1,1,0,0
1767107515858307500,1.2566720247268677,-13.602755546569824,1368.3937740325928,1270.8196127414703,1249.3692684173584,1277.480674982071,191.5,73.0,1,1,0,0
1767107515925150200,-0.07399512827396393,-13.676558494567871,1003.2279682159424,1263.9030539989471,1249.3692684173584,1277.480674982071,171.5,77.0,1,1,0,0
1767107515988589000,0.5357651710510254,-13.426705360412598,1114.9375534057617,1326.435388326645,1249.3692684173584,1289.923142194748,169.0,100.0,1,1,0,0
1767107516052653400,0.8030988574028015,-13.49207878112793,1217.6543140411377,1301.3339674472809,1249.3692684173584,1277.480674982071,181.5,100.0,1,1,0,0
1767107516131836400,-0.3756505846977234,-13.098884582519531,946.9493865966797,1318.6557805538177,1217.6543140411377,1289.923142194748,169.0,79.0,1,1,0,0
1767107516195555300,-0.8020551800727844,-13.437862396240234,860.7224178314209,1223.9439225196838,1217.6543140411377,1289.923142194748,178.0,102.0,1,1,0,0
1767107516259852400,-0.8053321242332458,-13.075787544250488,886.8132305145264,1267.9584574699402,1217.6543140411377,1277.480674982071,175.5,81.0,1,1,0,0
1767107516324006300,-0.9114317893981934,-13.031515121459961,864.3454170227051,1231.8841087818146,946.9493865966797,1277.480674982071,179.5,117.0,1,1,0,0
1767107516389350400,-1.0624489784240723,-13.17630672454834,811.0685920715332,1206.8182218074799,886.8132305145264,1267.9584574699402,195.5,89.5,1,1,0,0
1767107516467851600,-1.2948952913284302,-12.656974792480469,805.1796627044678,1248.941445350647,886.8132305145264,1267.9584574699402,220.5,123.0,1,1,0,0
1767107516531037200,-0.7886993885040283,-13.354641914367676,874.650764465332,1225.0287687778473,874.650764465332,1248.941445350647,203.5,120.0,1,1,0,0
1767107516593290300,-1.116901159286499,-13.369635581970215,810.8946132659912,1225.9506225585938,874.650764465332,1248.941445350647,215.5,112.0,1,1,0,0
1767107516658173300,-1.0889352560043335,-13.086424827575684,832.292890548706,1248.4296798706055,874.650764465332,1248.941445350647,205.0,94.0,1,1,0,0
1767107516723480200,-1.5038189888000488,-12.819511413574219,729.11865234375,1250.7069396972656,874.650764465332,1248.941445350647,215.0,90.0,1,1,0,0
1767107516802945700,-0.33390408754348755,-13.66495132446289,966.4223098754883,1251.9373977184296,874.650764465332,1248.941445350647,217.0,82.5,1,1,0,0
1767107516866904400,-1.2716343402862549,-13.602750778198242,783.0044460296631,1211.1860918998718,874.650764465332,1248.941445350647,193.5,84.0,1,1,0,0
1767107516932278200,-1.2182283401489258,-13.303473472595215,774.9765300750732,1261.8402528762817,874.650764465332,1248.941445350647,221.0,84.0,1,1,0,0
1767107516994870300,-0.23633398115634918,-13.478363990783691,975.4349613189697,1281.5332782268524,874.650764465332,1248.941445350647,197.5,99.0,1,1,0,0
1767107517061174600,-0.9941040873527527,-13.482867240905762,854.4244194030762,1256.6919887065887,874.650764465332,1248.941445350647,205.0,94.0,1,1,0,0
1767107517127858800,-1.5407606363296509,-13.696582794189453,717.1203374862671,1165.8625960350037,874.650764465332,1248.941445350647,197.5,98.5,1,1,0,0
1767107517204842200,-1.9744919538497925,-13.5986967086792,572.3209190368652,1142.604786157608,874.650764465332,1248.941445350647,197.5,95.5,1,1,0,0
1767107517267771800,-1.8036895990371704,-13.197035789489746,648.1940460205078,1237.1606040000916,854.4244194030762,1248.941445350647,208.0,104.5,1,1,0,0
1767107517331201700,-1.5393303632736206,-13.108546257019043,742.5589656829834,1249.445389509201,742.5589656829834,1248.941445350647,204.5,105.5,1,1,0,0
1767107517397832600,-1.7328218221664429,-13.536564826965332,670.3477621078491,1190.7007956504822,742.5589656829834,1248.941445350647,204.5,102.5,1,1,0,0
1767107517459982800,-1.0856069326400757,-13.792961120605469,843.1425762176514,1172.2665202617645,843.1425762176514,1248.941445350647,177.0,88.5,1,1,0,0
1767107517539024300,-1.3361819982528687,-13.315940856933594,791.2065124511719,1267.9621267318726,742.5589656829834,1248.941445350647,165.5,85.5,1,1,0,0
1767107517605219700,-1.4074128866195679,-13.306469917297363,767.2683334350586,1245.8561754226685,767.2683334350586,1248.941445350647,174.5,104.0,1,1,0,0
1767107517670667100,-1.2264772653579712,-13.395564079284668,817.8483581542969,1262.4248242378235,817.8483581542969,1248.941445350647,174.0,87.5,1,1,0,0
1767107517731961500,-0.8651456832885742,-13.702017784118652,894.0871238708496,1240.8689725399017,791.2065124511719,1248.941445350647,177.5,103.0,1,1,0,0
1767107517793451000,0.034139443188905716,-13.028715133666992,1067.362461090088,1404.6356642246246,817.8483581542969,1248.941445350647,177.5,96.0,1,1,0,0
1767107517876887600,0.8090478181838989,-13.112317085266113,1205.9232330322266,1410.045701265335,817.8483581542969,1248.941445350647,171.5,79.0,1,1,0,0
1767107517939514600,0.6417450904846191,-12.790648460388184,1190.6925773620605,1458.5682141780853,894.0871238708496,1248.941445350647,181.5,82.0,1,1,0,0
1767107518002779900,0.08486883342266083,-13.789636611938477,1044.8858070373535,1261.5664100646973,1044.8858070373535,1261.5664100646973,171.0,81.0,1,1,0,0
1767107518067092500,-0.13629890978336334,-13.375628471374512,1010.7336902618408,1294.5884156227112,1010.7336902618408,1261.5664100646973,175.5,91.5,1,1,0,0
1767107518132561100,-1.2485302686691284,-13.236048698425293,819.0353965759277,1237.5500285625458,894.0871238708496,1248.941445350647,192.5,95.5,1,1,0,0
1767107518211760000,-1.498529314994812,-13.078473091125488,746.1042022705078,1217.0809543132782,1010.7336902618408,1261.5664100646973,170.0,83.0,1,1,0,0
1767107518273420300,-0.9979963898658752,-13.309308052062988,860.2321529388428,1251.5504837036133,894.0871238708496,1251.5504837036133,186.0,82.0,1,1,0,0
1767107518339576900,-0.8976365923881531,-13.189607620239258,891.0075187683105,1274.9004113674164,891.0075187683105,1251.5504837036133,193.0,95.5,1,1,0,0
1767107518401679000,-1.609239935874939,-13.002010345458984,725.6035423278809,1246.1110925674438,891.0075187683105,1251.5504837036133,210.5,91.0,1,1,0,0
1767107518467187400,-1.8026269674301147,-13.153569221496582,633.1408882141113,1233.0499684810638,891.0075187683105,1251.5504837036133,199.5,94.0,1,1,0,0
1767107518550664200,-1.4504319429397583,-13.364313125610352,761.5072917938232,1217.7385246753693,891.0075187683105,1251.5504837036133,225.0,93.0,1,1,0,0
1767107518610356000,-1.6662940979003906,-12.736489295959473,703.7875699996948,1235.7058382034302,761.5072917938232,1246.1110925674438,227.0,80.5,1,1,0,0
1767107518675038500,-1.9770678281784058,-12.498335838317871,439.2763566970825,1248.809062242508,761.5072917938232,1248.809062242508,215.5,98.0,1,1,0,0
1767107518737791300,-1.6693565845489502,-12.784110069274902,674.0743589401245,1249.6399569511414,761.5072917938232,1249.6399569511414,207.0,92.5,1,1,0,0
1767107518803525300,-1.8801440000534058,-12.697768211364746,548.9199113845825,1275.922783613205,703.7875699996948,1248.809062242508,193.0,83.5,1,1,0,0
1767107518883334600,-1.8329112529754639,-12.096566200256348,519.4956922531128,1274.9899220466614,674.0743589401245,1249.6399569511414,202.0,79.0,1,1,0,0
1767107518948944100,-1.9618374109268188,-12.396956443786621,560.2944087982178,1237.013350725174,674.0743589401245,1249.6399569511414,218.0,98.5,1,1,0,0
1767107519017861400,-1.8213082551956177,-13.147547721862793,546.5714979171753,1229.434779882431,560.2944087982178,1248.809062242508,204.5,97.0,1,1,0,0
1767107519075433700,-2.0372273921966553,-12.815529823303223,517.3149061203003,1234.4595444202423,560.2944087982178,1248.809062242508,219.0,107.5,1,1,0,0
1767107519139482700,-2.0098536014556885,-12.699804306030273,514.2958974838257,1240.9164798259735,560.2944087982178,1240.9164798259735,198.5,92.5,1,1,0,0
1767107519204932000,-2.029141902923584,-12.806994438171387,524.432373046875,1195.8044493198395,546.5714979171753,1240.9164798259735,213.5,95.0,1,1,0,0
1767107519283522200,-1.8640817403793335,-12.9321870803833,597.4996948242188,1198.8219344615936,560.2944087982178,1240.9164798259735,217.0,89.5,1,1,0,0
1767107519348644500,-1.9602233171463013,-12.843161582946777,571.1301469802856,1234.9683165550232,560.2944087982178,1240.9164798259735,198.0,98.0,1,1,0,0
1767107519411798500,-1.7781970500946045,-12.566391944885254,656.7507219314575,1307.4986171722412,560.2944087982178,1240.9164798259735,201.5,92.5,1,1,0,0
1767107519477477400,-1.8600770235061646,-13.41008186340332,620.3894948959351,1200.2691686153412,571.1301469802856,1240.9164798259735,206.5,89.0,1,1,0,0
1767107519538201900,-0.807174026966095,-13.681180953979492,886.4110279083252,1243.2052302360535,571.1301469802856,1240.9164798259735,185.5,81.5,1,1,0,0
1767107519618243300,-1.05377995967865,-13.452601432800293,868.0066967010498,1286.6653203964233,620.3894948959351,1240.9164798259735,181.5,101.0,1,1,0,0
1767107519683823800,-0.5811460614204407,-12.949639320373535,976.0477066040039,1387.8092014789581,620.3894948959351,1240.9164798259735,183.5,109.0,1,1,0,0
1767107519747845400,-1.7084044218063354,-12.9898042678833,708.9028215408325,1273.5875880718231,708.9028215408325,1243.2052302360535,209.0,90.5,1,1,0,0
1767107519811699300,-1.5576262474060059,-13.084832191467285,738.735466003418,1301.99404835701,708.9028215408325,1273.5875880718231,194.5,104.5,1,1,0,0
1767107519875435400,-1.11702561378479,-13.011289596557617,836.6614151000977,1355.2319490909576,708.9028215408325,1273.5875880718231,187.0,105.5,1,1,0,0
1767107519955242300,-1.6515618562698364,-13.226899147033691,684.798002243042,1295.0113463401794,708.9028215408325,1273.5875880718231,216.0,91.5,1,1,0,0
1767107520018489000,-1.7558726072311401,-13.55003547668457,638.1282949447632,1196.8583965301514,708.9028215408325,1273.5875880718231,214.0,101.0,1,1,0,0
1767107520083893700,-1.8085635900497437,-13.04748821258545,610.7542705535889,1236.0589563846588,708.9028215408325,1273.5875880718231,203.5,103.5,1,1,0,0
1767107520149952600,-1.8839032649993896,-13.495476722717285,608.2805442810059,1200.9422850608826,684.798002243042,1273.5875880718231,196.0,87.0,1,1,0,0
1767107520213163300,-1.4019683599472046,-13.266279220581055,752.8741836547852,1277.4039101600647,708.9028215408325,1273.5875880718231,174.0,74.5,1,1,0,0
1767107520291443300,-1.67129385471344,-13.766512870788574,673.3499479293823,1191.5199100971222,684.798002243042,1273.5875880718231,199.0,73.5,1,1,0,0
1767107520355537900,-1.5543030500411987,-13.6040678024292,695.4801034927368,1174.0910124778748,684.798002243042,1273.5875880718231,198.0,79.5,1,1,0,0
1767107520425392600,-1.503128170967102,-14.04343318939209,756.3504123687744,1139.643884897232,708.9028215408325,1273.5875880718231,194.0,80.5,1,1,0,0
1767107520482369000,-1.700760841369629,-13.852066040039062,647.6187658309937,1137.9008889198303,684.798002243042,1191.5199100971222,186.0,81.5,1,1,0,0
1767107520547106900,-1.5871213674545288,-13.834288597106934,710.4324531555176,1172.836800813675,695.4801034927368,1174.0910124778748,191.5,87.0,1,1,0,0
1767107520631504200,-1.8741230964660645,-13.690217018127441,578.1102418899536,1158.016265630722,695.4801034927368,1172.836800813675,208.0,83.0,1,1,0,0
1767107520691578000,-1.5813707113265991,-13.400145530700684,737.2801208496094,1252.756415605545,695.4801034927368,1191.5199100971222,203.5,81.5,1,1,0,0
1767107520755351000,-1.8311071395874023,-13.262794494628906,632.7629327774048,1219.7120082378387,695.4801034927368,1174.0910124778748,190.5,93.5,1,1,0,0
1767107520819375200,-2.0144999027252197,-12.964435577392578,589.5315599441528,1242.825847864151,695.4801034927368,1191.5199100971222,185.0,86.5,1,1,0,0
1767107520885165900,-1.9770208597183228,-13.765948295593262,487.53809452056885,1178.9908289909363,695.4801034927368,1191.5199100971222,187.5,73.5,1,1,0,0
1767107520964889900,-1.362695574760437,-13.459160804748535,780.24001121521,1243.6879312992096,695.4801034927368,1191.5199100971222,179.0,75.5,1,1,0,0
1767107521029389700,-0.9384505152702332,-13.63377857208252,856.3530349731445,1238.2230484485626,695.4801034927368,1191.5199100971222,191.0,83.0,1,1,0,0
1767107521091614400,-0.9354776740074158,-13.47495174407959,868.9853382110596,1248.7790322303772,695.4801034927368,1191.5199100971222,192.0,77.0,1,1,0,0
1767107521154635100,-1.870579481124878,-13.628024101257324,604.6012830734253,1172.3545825481415,695.4801034927368,1191.5199100971222,189.0,98.5,1,1,0,0
1767107521218337700,-1.5147103071212769,-13.218486785888672,716.8776941299438,1245.07838845253,695.4801034927368,1191.5199100971222,189.5,81.5,1,1,0,0
1767107521283923400,-0.3608096241950989,-13.558181762695312,982.5304126739502,1280.7230472564697,695.4801034927368,1191.5199100971222,187.5,86.0,1,1,0,0
1767107521362307300,-1.3420566320419312,-13.04930305480957,806.5560436248779,1311.9956839084625,695.4801034927368,1191.5199100971222,174.0,78.0,1,1,0,0
